"","GEOID","NAME","populationE","med_ageE","bachelor_degree_25E","med_hh_incomeE","whiteE","blackE","asianE","hispanicE"
"14437","360570727002","Block Group 2, Census Tract 727, Montgomery County, New York",1063,36.4,154,64141,1062,0,0,103
"14438","360570727004","Block Group 4, Census Tract 727, Montgomery County, New York",959,42.1,116,47708,928,5,14,10
"14439","360570727001","Block Group 1, Census Tract 727, Montgomery County, New York",943,34.2,88,46071,843,55,7,16
"14440","360570702002","Block Group 2, Census Tract 702, Montgomery County, New York",1609,48,121,20000,1225,31,0,669
"14441","360570702001","Block Group 1, Census Tract 702, Montgomery County, New York",675,33.5,113,52353,558,0,0,115
"14442","360570724002","Block Group 2, Census Tract 724, Montgomery County, New York",1339,50.8,117,38333,1258,15,14,88
"14443","360570728002","Block Group 2, Census Tract 728, Montgomery County, New York",954,38.5,117,54453,954,0,0,0
"14444","360570728001","Block Group 1, Census Tract 728, Montgomery County, New York",1327,51.2,163,40875,1247,0,80,51
"14445","360570706001","Block Group 1, Census Tract 706, Montgomery County, New York",993,26.9,110,36979,629,28,0,444
"14446","360570722001","Block Group 1, Census Tract 722, Montgomery County, New York",837,44.9,118,62727,768,0,28,133
"14447","360570722002","Block Group 2, Census Tract 722, Montgomery County, New York",835,49.9,159,89821,806,0,0,59
"14448","360570722003","Block Group 3, Census Tract 722, Montgomery County, New York",1129,40,113,65135,1042,2,0,149
"14449","360570723002","Block Group 2, Census Tract 723, Montgomery County, New York",1807,33.7,168,50474,1581,14,59,159
"14450","360570726001","Block Group 1, Census Tract 726, Montgomery County, New York",1386,44.4,120,54231,1282,55,17,37
"14451","360570726002","Block Group 2, Census Tract 726, Montgomery County, New York",1268,37.5,180,39167,1150,1,7,29
"14452","360570721001","Block Group 1, Census Tract 721, Montgomery County, New York",1376,56.4,303,74949,1352,0,0,79
"14453","360570721002","Block Group 2, Census Tract 721, Montgomery County, New York",2029,47.4,433,59004,2008,0,0,94
"14454","360570707001","Block Group 1, Census Tract 707, Montgomery County, New York",1549,30.7,112,45506,1184,0,13,555
"14455","360570721004","Block Group 4, Census Tract 721, Montgomery County, New York",1474,44,258,41164,1440,8,0,58
"14456","360570725002","Block Group 2, Census Tract 725, Montgomery County, New York",830,48.7,36,33125,799,0,0,37
"14457","360570725003","Block Group 3, Census Tract 725, Montgomery County, New York",843,45.4,118,69185,792,0,0,0
"14458","360570707002","Block Group 2, Census Tract 707, Montgomery County, New York",1258,51.4,136,49095,1058,162,0,111
"14459","360570708001","Block Group 1, Census Tract 708, Montgomery County, New York",1617,29.9,138,28512,1145,147,25,335
"14460","360570708002","Block Group 2, Census Tract 708, Montgomery County, New York",1239,38.8,156,36250,996,78,0,310
"14461","360570703002","Block Group 2, Census Tract 703, Montgomery County, New York",1109,32.3,35,39722,810,31,0,316
"14462","360570703001","Block Group 1, Census Tract 703, Montgomery County, New York",1028,36.5,138,35658,586,22,41,535
"14463","360570704002","Block Group 2, Census Tract 704, Montgomery County, New York",1405,34.2,225,48523,1056,105,5,519
"14464","360570704001","Block Group 1, Census Tract 704, Montgomery County, New York",533,46.9,58,45625,448,0,0,146
"14465","360570709001","Block Group 1, Census Tract 709, Montgomery County, New York",1786,33.8,83,23011,1073,71,37,749
"14466","360570705001","Block Group 1, Census Tract 705, Montgomery County, New York",1355,37.9,172,47461,1151,6,0,262
"14467","360570705002","Block Group 2, Census Tract 705, Montgomery County, New York",746,55.3,77,41842,746,0,0,69
"14468","360570724001","Block Group 1, Census Tract 724, Montgomery County, New York",1207,34.1,109,32321,1175,0,21,27
"14469","360570728004","Block Group 4, Census Tract 728, Montgomery County, New York",1237,39.3,184,64712,1210,16,3,46
"14470","360570706002","Block Group 2, Census Tract 706, Montgomery County, New York",1025,40.2,77,33750,704,50,0,281
"14471","360570722004","Block Group 4, Census Tract 722, Montgomery County, New York",953,48.7,120,48750,924,0,11,0
"14472","360570723001","Block Group 1, Census Tract 723, Montgomery County, New York",1422,44.5,215,58750,1391,3,0,15
"14473","360570726003","Block Group 3, Census Tract 726, Montgomery County, New York",953,37.7,148,61094,943,0,0,44
"14474","360570721003","Block Group 3, Census Tract 721, Montgomery County, New York",1122,62.5,246,37750,1042,80,0,0
"14475","360570725001","Block Group 1, Census Tract 725, Montgomery County, New York",1181,24.4,49,51094,1181,0,0,8
"14476","360570725004","Block Group 4, Census Tract 725, Montgomery County, New York",1309,35.8,129,48375,1189,13,33,34
"14477","361170201012","Block Group 2, Census Tract 201.01, Wayne County, New York",2576,45.8,629,79919,2480,25,16,0
"14478","361170201022","Block Group 2, Census Tract 201.02, Wayne County, New York",2093,47,355,39464,2078,15,0,0
"14479","361170202011","Block Group 1, Census Tract 202.01, Wayne County, New York",3042,38.3,703,86500,2994,0,8,18
"14480","361170202012","Block Group 2, Census Tract 202.01, Wayne County, New York",1595,50.9,406,63281,1551,0,0,2
"14481","361170202021","Block Group 1, Census Tract 202.02, Wayne County, New York",1898,39.7,591,90368,1700,87,66,142
"14482","361170202022","Block Group 2, Census Tract 202.02, Wayne County, New York",2702,41.2,720,86776,2611,14,10,99
"14483","361170203011","Block Group 1, Census Tract 203.01, Wayne County, New York",2098,39.4,284,47500,2079,7,4,38
"14484","361170203012","Block Group 2, Census Tract 203.01, Wayne County, New York",1645,42,347,66974,1615,0,21,13
"14485","361170203021","Block Group 1, Census Tract 203.02, Wayne County, New York",1913,53.7,324,58203,1897,0,0,16
"14486","361170203022","Block Group 2, Census Tract 203.02, Wayne County, New York",1336,31.7,284,72128,1256,0,18,126
"14487","361170203023","Block Group 3, Census Tract 203.02, Wayne County, New York",1984,50.1,430,60518,1917,36,5,106
"14488","361170204022","Block Group 2, Census Tract 204.02, Wayne County, New York",2109,40.1,278,32300,1905,136,6,31
"14489","361170208003","Block Group 3, Census Tract 208, Wayne County, New York",888,57,184,48750,802,35,5,7
"14490","361179901000","Block Group 0, Census Tract 9901, Wayne County, New York",0,NA,0,NA,0,0,0,0
"14491","361170211004","Block Group 4, Census Tract 211, Wayne County, New York",694,45.8,86,55486,677,0,0,29
"14492","361170211003","Block Group 3, Census Tract 211, Wayne County, New York",1228,47.3,212,58304,1152,4,0,0
"14493","361170207003","Block Group 3, Census Tract 207, Wayne County, New York",834,34.4,114,60677,768,0,0,66
"14494","361170209002","Block Group 2, Census Tract 209, Wayne County, New York",1228,36.6,213,46250,1011,25,0,313
"14495","361170209001","Block Group 1, Census Tract 209, Wayne County, New York",1170,30.9,104,52210,1088,67,0,0
"14496","361170209003","Block Group 3, Census Tract 209, Wayne County, New York",1288,33.7,60,78417,1194,39,9,79
"14497","361170214003","Block Group 3, Census Tract 214, Wayne County, New York",1366,48.6,152,51154,1012,247,19,75
"14498","361170214001","Block Group 1, Census Tract 214, Wayne County, New York",1148,39.6,71,43581,994,96,0,64
"14499","361170214002","Block Group 2, Census Tract 214, Wayne County, New York",635,34.3,39,27750,539,48,0,75
"14500","361170216003","Block Group 3, Census Tract 216, Wayne County, New York",1060,44.5,67,57614,1030,3,3,39
"14501","361170216002","Block Group 2, Census Tract 216, Wayne County, New York",2143,37.4,230,51979,2068,19,0,127
"14502","361170208002","Block Group 2, Census Tract 208, Wayne County, New York",840,52.7,66,52292,828,7,5,4
"14503","361170215012","Block Group 2, Census Tract 215.01, Wayne County, New York",981,53.6,250,86364,910,42,0,63
"14504","361170217001","Block Group 1, Census Tract 217, Wayne County, New York",1518,33.3,105,55519,1518,0,0,19
"14505","361170217003","Block Group 3, Census Tract 217, Wayne County, New York",935,39.4,52,58214,827,0,12,45
"14506","361170210004","Block Group 4, Census Tract 210, Wayne County, New York",1568,49.8,351,53512,1552,0,0,0
"14507","361170210001","Block Group 1, Census Tract 210, Wayne County, New York",1062,34.8,295,80809,1062,0,0,38
"14508","361170210003","Block Group 3, Census Tract 210, Wayne County, New York",1259,49.8,331,53250,1259,0,0,0
"14509","361170212003","Block Group 3, Census Tract 212, Wayne County, New York",790,38.6,53,36964,691,0,41,161
"14510","361170212002","Block Group 2, Census Tract 212, Wayne County, New York",1393,34.5,237,40163,1246,59,64,72
"14511","361170204021","Block Group 1, Census Tract 204.02, Wayne County, New York",1841,47.4,218,73860,1799,19,0,54
"14512","361170211002","Block Group 2, Census Tract 211, Wayne County, New York",1655,43.1,201,43906,1436,159,19,42
"14513","361170211001","Block Group 1, Census Tract 211, Wayne County, New York",1419,47.3,121,42838,1099,200,0,67
"14514","361170205002","Block Group 2, Census Tract 205, Wayne County, New York",2558,48.5,382,63446,2470,9,0,31
"14515","361170205003","Block Group 3, Census Tract 205, Wayne County, New York",838,48.6,162,43529,758,80,0,49
"14516","361170215023","Block Group 3, Census Tract 215.02, Wayne County, New York",1100,31.8,94,36920,1026,35,0,16
"14517","361170215021","Block Group 1, Census Tract 215.02, Wayne County, New York",1208,43.1,102,41333,1198,0,10,0
"14518","361170204012","Block Group 2, Census Tract 204.01, Wayne County, New York",1675,46.2,350,62750,1445,21,0,278
"14519","361170204011","Block Group 1, Census Tract 204.01, Wayne County, New York",1147,42,294,79309,1102,0,0,59
"14520","361170206001","Block Group 1, Census Tract 206, Wayne County, New York",692,53.3,168,58050,682,0,0,31
"14521","361170206002","Block Group 2, Census Tract 206, Wayne County, New York",2063,44.1,271,52813,2023,22,8,122
"14522","361170207001","Block Group 1, Census Tract 207, Wayne County, New York",714,42.9,99,26250,652,42,0,60
"14523","361170218001","Block Group 1, Census Tract 218, Wayne County, New York",603,33.8,24,34390,562,5,0,104
"14524","361170218002","Block Group 2, Census Tract 218, Wayne County, New York",1508,33.3,111,55606,1414,50,1,80
"14525","361170209004","Block Group 4, Census Tract 209, Wayne County, New York",1687,39.2,111,36500,1329,268,0,125
"14526","361170216001","Block Group 1, Census Tract 216, Wayne County, New York",818,41.5,25,51563,790,17,0,11
"14527","361170208001","Block Group 1, Census Tract 208, Wayne County, New York",1015,62.7,114,54231,951,7,15,8
"14528","361170215011","Block Group 1, Census Tract 215.01, Wayne County, New York",1140,40.8,196,56250,995,70,63,129
"14529","361170217002","Block Group 2, Census Tract 217, Wayne County, New York",1382,46.2,101,54191,1237,5,38,90
"14530","361170210002","Block Group 2, Census Tract 210, Wayne County, New York",2595,52.6,253,56267,2407,118,0,8
"14531","361170212001","Block Group 1, Census Tract 212, Wayne County, New York",784,43.8,198,72500,702,0,0,55
"14532","361170212004","Block Group 4, Census Tract 212, Wayne County, New York",1582,37.8,124,29833,1355,169,0,236
"14533","361170205001","Block Group 1, Census Tract 205, Wayne County, New York",1225,25,121,75000,1036,81,0,59
"14534","361170215022","Block Group 2, Census Tract 215.02, Wayne County, New York",1826,46.1,131,53125,1694,113,3,47
"14535","361170201011","Block Group 1, Census Tract 201.01, Wayne County, New York",2603,46.8,526,78516,2420,8,49,38
"14536","361170206003","Block Group 3, Census Tract 206, Wayne County, New York",1490,42.9,268,47656,1439,2,32,52
"14537","361170207002","Block Group 2, Census Tract 207, Wayne County, New York",1853,39.4,337,48040,1810,0,0,116
"14538","361170201021","Block Group 1, Census Tract 201.02, Wayne County, New York",2816,46.8,504,58359,2559,120,56,44
"14539","360530311001","Block Group 1, Census Tract 311, Madison County, New York",1402,39.6,181,57159,1351,0,0,0
"14540","360530301011","Block Group 1, Census Tract 301.01, Madison County, New York",1763,33.2,70,30250,1679,0,5,65
"14541","360530301012","Block Group 2, Census Tract 301.01, Madison County, New York",1095,38,208,46667,945,62,7,107
"14542","360530301031","Block Group 1, Census Tract 301.03, Madison County, New York",1490,47,393,62581,1415,0,10,32
"14543","360530301032","Block Group 2, Census Tract 301.03, Madison County, New York",951,55.9,184,61346,919,8,24,0
"14544","360530304021","Block Group 1, Census Tract 304.02, Madison County, New York",2026,44.2,578,73036,2022,0,4,23
"14545","360530309001","Block Group 1, Census Tract 309, Madison County, New York",2385,20.5,514,85662,1895,171,178,170
"14546","360530303004","Block Group 4, Census Tract 303, Madison County, New York",1500,36.5,363,77885,1443,0,0,0
"14547","360530303003","Block Group 3, Census Tract 303, Madison County, New York",845,44.9,125,61083,822,0,0,0
"14548","360530303001","Block Group 1, Census Tract 303, Madison County, New York",1804,25.9,102,53125,1795,0,0,0
"14549","360530302002","Block Group 2, Census Tract 302, Madison County, New York",985,53.2,179,31726,985,0,0,0
"14550","360530310003","Block Group 3, Census Tract 310, Madison County, New York",1797,41.4,304,55938,1743,0,0,62
"14551","360530310001","Block Group 1, Census Tract 310, Madison County, New York",1815,52.4,209,58225,1796,2,12,23
"14552","360530302003","Block Group 3, Census Tract 302, Madison County, New York",1580,45.9,176,51250,1467,40,5,18
"14553","360530311002","Block Group 2, Census Tract 311, Madison County, New York",905,50.7,107,43250,905,0,0,0
"14554","360530305012","Block Group 2, Census Tract 305.01, Madison County, New York",1307,54.6,389,43583,1203,80,3,30
"14555","360530305011","Block Group 1, Census Tract 305.01, Madison County, New York",1888,20.9,393,73125,1625,164,42,130
"14556","360530306001","Block Group 1, Census Tract 306, Madison County, New York",2208,40.6,213,52365,1996,40,0,83
"14557","360530306004","Block Group 4, Census Tract 306, Madison County, New York",1790,45.7,305,65500,1731,24,0,41
"14558","360530306002","Block Group 2, Census Tract 306, Madison County, New York",1786,41.6,223,65781,1577,51,4,8
"14559","360530306003","Block Group 3, Census Tract 306, Madison County, New York",1401,49.5,252,67935,1383,0,4,8
"14560","360530308002","Block Group 2, Census Tract 308, Madison County, New York",1292,51.5,178,58125,1267,9,1,6
"14561","360530308001","Block Group 1, Census Tract 308, Madison County, New York",1735,41.8,246,56442,1648,8,2,8
"14562","360530304031","Block Group 1, Census Tract 304.03, Madison County, New York",806,40.2,196,72375,756,13,0,38
"14563","360530304032","Block Group 2, Census Tract 304.03, Madison County, New York",2525,36.5,407,76985,2517,0,8,26
